Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,Concepts
"(Summary of customer review)
The customer is disappointed with the poor customer service at the Spring St. Mejuri location. The staff were rude and acted annoyed when the customer wanted to try on rings, making them feel like a burden. After a negative experience, the customer took their business to a store in Hoboken, where they received excellent service and purchased wedding bands. The customer advises others to avoid Mejuri due to the terrible customer service.
",New York,12,2023-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Hannah Shapiro,
"(Summary of customer review)
The customer highly recommends visiting the Chicago pop-up or showroom. Trying on the jewelry in person was fun and aided their purchase decision. Ordering through the physical location resulted in free expedited shipping. The staff were friendly and professional.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Juliana Tu,
"(Summary of customer review)
The customer had a great experience at the Mejuri showroom. The space is beautiful and the customer was promptly greeted. They enjoyed trying on pieces and experiencing the quality. Ingrid, a sales associate, was particularly helpful and sweet.
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jane H.,
"(Summary of customer review)
The customer was disappointed with their Mejuri experience. They found the staff at the Spring St store in NY unhelpful and disinterested. Their order arrived at the store in one day, but they weren't notified for eight days. Picking up the order was disorganized and they found no certificates of authenticity for the stones.
",New York,3,2020-02-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,Asha Samal,
"Ezra was helpful and patient in assisting the customer find the perfect jewelry piece. The customer's experience was enjoyable and they were highly satisfied.
",New York,0,2024-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Vicky Zhang,
"(Summary of customer review)
The customer received excellent and friendly support through Mejuris' text line, noting the quick and helpful responses. Their significant other loved the rings, finding them even more beautiful in person. The customer highly recommends Mejuris and plans to shop there again.
",New York,0,2022-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Kavan Wadhwa,
"The staff are delightful, down to earth, and very helpful. They are not pushy and do not force purchases. The customer tried on many pieces of jewelry over three visits and received excellent assistance each time. The customer is excited for their jewelry to arrive.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Zoe,
"(Summary of customer review)
The store has a nice atmosphere and a good selection of silver and gold jewelry. The security guard was friendly. While it was initially difficult to get help, the staff member who eventually assisted was very helpful.
",New York,0,2024-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Linda Chan,
"(Summary of customer review)
The customer advises against getting pierced at this location due to a poor experience. They paid for a ""solid gold"" piercing that never fully healed and became severely infected after 7.5 months.
",New York,2,2024-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Rose Temizer,
"(The customer had a great experience at the Mejuri store in NY. They visited twice in one day and received excellent service from the staff. The customer praised the store's aesthetic, affordable prices for high-quality jewelry, and purchased two rings. They plan to return on their next visit to New York.)
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Elena Portillo,
"(Summary of customer review)
The customer is dissatisfied with Mejuri's jewelry quality, finding it subpar for the price. They purchased three necklaces that turned brown despite careful handling. This issue made them regret the purchase and recommend others to avoid Mejuri and seek jewelry elsewhere.
",New York,12,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Fancy Flower,
"(The customer enjoyed seeing the pieces in person after only ordering online. The staff was attentive and sweet. The customer wishes they could have taken the ring home immediately instead of having it shipped, finding the buy in-store and ship-to-home concept interesting.)
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jasmine S. Young,
"(Summary of customer review)
The customer had a very nice experience and bought a ring. The employees were knowledgeable and helpful. The showroom was crowded, which made viewing the displays uncomfortable. The customer is satisfied overall and plans to make future purchases.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jen Xiong,
"(Summary of customer review)
The customer is disappointed with the vermeil collection, specifically the dome croissant design. After a year, the vermeil jewelry discolored and turned blue-purple. The customer service initially denied a warranty claim because of potential contact with hand sanitizer, but eventually sent a small polishing cloth. The customer is disappointed with the quality given the price and is hesitant to make future purchases.
",New York,8,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,T. Youdon,
"(Summary of customer review)
The staff was helpful and patient, providing valuable input. The customer enjoyed trying on jewelry in person and ordering it there, even though it was shipped later. They love their ring.
",New York,0,2021-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Sumer Khan,
"(Summary of customer review)
The customer liked the jewelry but disliked the SoHo store experience. There was a long line to enter, and after purchasing, they were asked to wait outside for their order. The customer found this unpleasant, especially on a hot day with trash nearby, and suggests an indoor waiting area. They will order online in the future.
",New York,8,2022-02-10 00:00:00,Mejuri,3,"43 Spring St, New York, NY",NY,Katie Novy,
"(Summary of customer review)
The customer liked the store and jewelry. They felt under-served as only one staff member was helping multiple customers at the earring counter, while another staff member was idle at an empty counter. The customer suggests a better system for customer assistance, but still plans to return for jewelry and piercing events.
",New York,2,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,USM 2233,
"(Summary of customer review)
The customer got two helix piercings. The piercers were fast and professional. The customer didn't feel the second piercing.
",New York,0,2024-03-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Gemini kelsang,
"The customer found the store extremely unprofessional due to being turned away ten minutes before closing after waiting in line for 30 minutes. Despite the customer and others waiting outside and available staff inside, the sales associate refused entry. The customer believes this practice is detrimental as it pushes customers to online shopping, which lacks the benefits of an engaging sales team and pleasant in-store experience. They hope the team will prioritize serving customers until the actual closing time.
",New York,7,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Daniel Rivera,
"(Summary of customer review)
The customer loves Mejuri's delicate, elegant, and timeless jewelry, finding it reasonably priced. They appreciate the beautiful showroom, the warm and friendly salespeople who are helpful without being pushy. The staff can assist with sizing, styling, and online orders, and the customer intends to return for future purchases, despite the showroom not offering immediate take-home purchases.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Emily Szasz,
Error processing review. Skipping.,New York,1,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Rosemarie Rosa,
"(Summary of customer review)
The staff was helpful and welcoming, creating a low-pressure and approachable sales environment. A staff member even assisted with delivery confirmation while on break next door. The customer recommends this jewelry store.
",New York,0,2019-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Andrew Richter,
"(Summary of customer review)
The customer had a terrible experience trying to return a gift at a Soho store. They waited an hour in line, and they felt the store was poorly managed, especially when it came to returns and purchases, even considering Covid. Only one employee was actively working, while others were on iPads, leading the customer to vow not to shop there again.
",New York,11,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Amanda Becker,
Error processing review. Skipping.,New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Andres Flores Romero,
Error processing review. Skipping.,New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Liana Greenway,
"(Summary of customer review)
The customer waited over 40 minutes on a Saturday. The setup inside allowed for social distancing. The customer felt ignored by staff, who were overly attentive to white customers while seemingly neglecting the reviewer, even though the staff members were POCs. The customer left with only one ring and will not be purchasing from Mejuri again, suggesting staff retraining is needed.
",New York,12,2022-02-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,Saeeda Rizvi,
"(Summary of customer review)
The customer had a great experience with the brand. They loved the store's aesthetic and found the staff to be lovely and helpful. They ordered a bracelet and necklace after trying them on and are excited to own them.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Mel P,
"(Summary of customer review)
The customer scheduled a piercing appointment with Mejuri over a month in advance and arrived 10 minutes late due to train delays caused by winter weather. They were told they couldn't be accommodated because of a strict 5-minute grace period, which was not mentioned in any confirmation or reminder emails. The customer also had difficulty finding the store's phone number to notify them of the potential delay. Unable to reschedule due to Mejuri's weekday-only piercing policy, they booked an appointment at Studs instead.
",New York,9,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Mary DuBard,
"(Summary of customer review)
The customer loves Mejuri and owns several pieces. They were racially profiled and followed by a security guard in the store. Due to this experience, the customer will no longer purchase from Mejuri, feeling their Black Lives Matter post was insincere.
",New York,11,2023-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Ashlynn Colt,
"(Summary of customer review)
The customer experienced extremely poor customer service at a Mejuri store when trying to exchange a faulty earring purchased online. The earring clasp was broken, rendering it unusable. Store associates were rude and reluctant to process the exchange, and the manager was also rude, condescending, and inattentive. The customer, a long-time Mejuri customer, is disappointed and will no longer shop at Mejuri due to this negative experience.
",New York,6,2020-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Sarah Brattain,
"(Summary of customer review)
The customer experienced long wait times in the hot sun without staff consideration. They recommend bringing sun protection. Even after purchase, they had to wait outside for 15-20 minutes. They did not enjoy their visit due to the heat and perceived lack of staff concern for customer wait times.
",New York,11,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Khin H,
"(Summary of customer review)
The customer loves Mejuri jewelry, finding it classy, delicate, and unique without being overpriced. They enjoyed visiting the showroom to see the pieces in person. The staff was fantastic and friendly.
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Melissa Shafer,
"(The customer had a great experience getting their ears pierced. The piercer was informative and efficient, and the whole process took only 10 minutes. The customer loves their new star and moon stud earrings and plans to return.)
",New York,1,2021-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Shanelle Rein,
"(Summary of customer review)
The customer had a great ear piercing experience and loves their diamond flower stud. The place was crowded, and they recommend arriving 30 minutes early to secure a spot. They also purchased a necklace and a ring.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Van D,
"(Summary of customer review)
The customer was pleasantly surprised to find a Mejuri brick and mortar store and try on rings they had been eyeing online. The sales associate was helpful and patient. The customer was also happy to learn there's a store in San Francisco.
",New York,0,2023-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Kate Flores,
"(Summary of customer review)
The customer appreciated the wide selection of jewelries available to try on in person, as it differed from online viewing. Although purchases couldn't be made in-store, free expedited shipping was offered for in-store orders.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Lilla Lee,
"(The customer's original necklace order was missing the necklace. The replacement necklace arrived tangled in a bag and is impossible to untangle due to its daintiness. The customer is extremely dissatisfied with their experience.)
",New York,4,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,heydeki,
Error processing review. Skipping.,New York,17,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Darla,
"(Summary of customer review)
The customer visited the store after seeing it on Instagram and was impressed. The staff was friendly and helpful, especially the sales associate who assisted with the ring selection. The customer highly recommends visiting the store and is excited to receive their ring in the mail.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Giana Alcocer,
"(The customer is disappointed with the jewelry store's current selection. They miss the previous dainty, affordable, and stackable solid gold pieces that ranged from $100-$300. Now, they find the jewelry, which consists of gypsy rings, chunky chains, and croissant rings, to be boring and expensive.)
",New York,4,2023-02-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,Xiangying Wei,
"The Mejuri showroom offers a functional and aesthetically pleasing experience. Customers can freely try on jewelry in a well-organized space. A key benefit is the ability to return online orders at the showroom. Staff are accommodating and help with finding specific sizes.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Sida Wei,
"(Summary of customer review)
The customer is upset because their boyfriend received the wrong, cheaper earrings initially, which he had to exchange. The replacement earrings, costing $550, are uneven.
",New York,3,2023-02-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,Sasha Paulava,
"The customer waited 45 minutes in line to make a return and another 10 minutes for assistance inside. Many customers were returning items due to the difficult online return process. The customer returned their items because the quality didn't match the price.
",New York,8,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Sara Michelsen,
"(The showroom allows customers to try on jewelry and receive it quickly. The staff is helpful with selections and returns/exchanges. The customer is highly satisfied with Mejuri's jewelry.)
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Alexa Haber,
"(Summary of customer review)
The store had a line due to social distancing. The selection was nice but not huge. The customer didn't buy anything because some desired items weren't available to view in person, but they enjoyed the in-store shopping experience.
",New York,0,2023-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Elda,
"(Summary of customer review)
The manager was rude and unfriendly to customers. The reviewer claims the manager dismissed them for arriving early and told another customer to fix a damaged ring themselves. The reviewer believes the manager should be fired.
",New York,6,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Alex C.,
"(Summary of customer review)
The customer is disappointed because gold vermeil jewelry purchased last year tarnished while stored in pouches. The pieces were never worn and are now covered in black/brown spots and are unwearable. Buffing with a dry cloth did not resolve the issue and the customer feels it was a waste of money, especially compared to gold plated jewelry from other companies.
",New York,6,2021-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Veronika Boulantsova,
"(Summary of customer review)
The customer loves the store and brand. They appreciate the kind staff who help with jewelry selection.
",New York,0,2024-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Grace Kim,
"(The customer had a great experience at Mejuri. Levi was helpful and patient, even though it was late. The customer tried on many beautiful rings and is excited they will arrive in just two days.)
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Wendy Metzger,
"(The customer loved visiting the store and found the staff very helpful in assisting them with finding the right ring size. They were impressed by the staff's kindness and helpfulness and enjoyed the store's products. The customer plans to visit again.)
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Joselyn Grace,
"(Summary of customer review)
The customer had a great one-on-one stylist experience at Mejuri. They booked the appointment to find a wedding band and were impressed with the preparation, including having pre-selected styles and refreshments ready. They found their winning wedding band during the appointment, loved trying it on with their heirloom engagement ring, and were surprised by the quick delivery. This was their first Mejuri purchase, and they plan to return for more jewelry, possibly even wedding earrings.
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Alicia L,
"(The customer finds Mejuri products beautiful but fragile, citing a personal experience with a gold anklet breaking and a friend losing a bracelet. They express disappointment with customer service and state they will no longer shop at Mejuri.)
",New York,4,2023-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,SC,
"(Summary of customer review)
This jewelry showroom doesn't allow you to purchase items and take them with you immediately. Orders to the store take 1-2 business days, and home delivery adds another 1-2 days. The reviewer enjoyed the try-on experience, with readily available jewelry and knowledgeable staff. iPads are available for browsing, and staff can advise on items not in store. The showroom features comfortable seating and a piercing studio for purchased studs.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Neiki Ullah,
"The customer was made to wait outside in very cold weather despite two people having just exited the store. The customer believes the store was not at capacity and felt it was unnecessary to wait outside in such cold temperatures. The customer praised the helpfulness of the staff inside and the jewelry, but suggested hiring a new doorman or security guard.
",New York,4,2019-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Grace Devetski Hamilton,
"(Summary of customer review)
The customer is a long-time fan of Mejuri and was excited about the NYC showroom opening. They had a great experience at the showroom due to the chill and chic vibe, as well as the helpful staff, specifically Jordan and Megan, who assisted with wedding jewelry.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Chary S.,
"(Summary of customer review)
The customer was recommended Mejuri by a friend but decided against shopping there after reading reviews. They believe customer service should be a priority. They only gave 3 stars because the system required them to select a rating in order to write a review.
",New York,5,2022-02-10 00:00:00,Mejuri,3,"43 Spring St, New York, NY",NY,RL Ross,
"(Summary of customer review)
The customer had a great shopping experience at Mejuri. The staff was helpful and not pushy. Seeing the jewelry in person helped them decide what to buy and they have been browsing the website daily since their visit.
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Chelsea Willis,
Error processing review. Skipping.,New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Dejan-Deni Mitrovic,
"(The staff at Mejuri in NY were friendly and helpful. The jewelry is beautiful and of great quality. The customer was impressed with their large selection and plans to purchase more items.)
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,debbie lee,
"(Summary of customer review)
The customer loves the product line and helpful staff but is frustrated with the payment system. Their US credit cards are frequently declined, likely due to the Canadian payment processor triggering fraud alerts. This has caused them to miss out on potential credit card rewards.
",New York,0,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Mike Swenson,
"(Summary of customer review)
The customer received a pendant necklace without the pendant and is having trouble with customer service. The company claims the pendant was lost even though the order was never fulfilled. The customer is seeking compensation for the missing item but is getting pushback from customer service.
",New York,5,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Sarah Ahn,
"(Summary of customer review)
The customer review expresses dissatisfaction with the store's employees, describing them as rude and unprofessional due to their behavior such as yawning, using phones, and selective greetings. One employee displayed a bad attitude when questioned. The customer advises against visiting the store and suggests purchasing the product online instead.
",New York,5,2020-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Walter,
Error processing review. Skipping.,New York,1,2023-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Kat Lizeth,
"(Summary of customer review)
The customer was frustrated by associates having personal conversations instead of assisting customers. They waited at a counter for three minutes without receiving any acknowledgment. The customer questions the purpose of a physical store if customer interaction is lacking.
",New York,4,2020-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Gaby Zaldivar,
"(Summary of customer review)
The storefront is adorable and spacious with helpful consultants. The customer wishes the store had inventory available for immediate purchase. They appreciated the experience.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Olivia Della Femina,
"(Summary of customer review)
The customer loves Mejuri for their beautiful and fairly priced jewelry. They appreciate the positive and non-pressuring in-store experience.
",New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jessica Cordova,
"(Summary of customer review)
The customer had a great first visit to the Soho showroom. They found the space beautiful, the staff friendly and helpful, and the jewelry fashionable and special. The customer purchased a piece for themself and a gift for a friend.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jennifer Elsasser,
"(Summary of customer review)
The customer had a great experience seeing the pieces in person. They appreciated the friendly, kind staff and didn't feel rushed. They also enjoyed seeing the staff wearing Mejuri jewelry.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Megan,
"(Summary of customer review) The location is great and the staff is nice. There is a good selection of items.
",New York,0,2024-12-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,A Drucks,
"The customer had a positive experience at Mejuri. They found the employees friendly, patient, and helpful. They also attended a piercing event that was pleasant and painless.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Courtney Welbon,
"(Summary of customer review)
The customer thinks the jewelry is dainty. However, they believe it's overpriced, as they find the necklaces too small for the price.
",New York,2,2024-02-10 00:00:00,Mejuri,2,"43 Spring St, New York, NY",NY,ilana torres,
"(The customer had a great first in-store experience. They enjoyed seeing the pieces in person and trying them on, after having browsed the online selection for years.)
",New York,2,2022-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tasnia Kabir,
"(Summary of customer review)
The store has a lovely space and very friendly staff. It's not intimidating, unlike some jewelry stores. They offer trendy yet classic styles. A key benefit is the option to ship to the store for pickup, avoiding apartment delivery issues.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jackie Williams,
"(Summary of customer review)
The customer criticizes the long wait times both outside and inside the store. They believe it caters to tourists seeking a ""New York experience"" but is disrespectful to those with time constraints. The customer is unwilling to elaborate further.
",New York,3,2022-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Anders Rodenberg,
"(The jewelry store is cute and crowded. They have classic gold and silver pieces.)
",New York,0,2024-07-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Allison Goldberg,
"(Summary of customer review)
The customer loved visiting the Mejuri store and had a great experience. Levi was very helpful in showing the customer different rings and styling them. The customer is super happy with their ring choices.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Lindsey Clark,
Error processing review. Skipping.,New York,0,2019-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tanya Jackson,
Error processing review. Skipping.,New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Bailey Wilbanks,
"(Summary of customer review)
The customer's order, originally scheduled for December 10th, was delayed to mid-January. The company failed to notify the customer about the change, and they had to inquire about the missing order themselves. The customer feels the service is unreliable, especially during critical times.
",New York,2,2021-02-10 00:00:00,Mejuri,1,"43 Spring St, New York, NY",NY,Kevin Wilches,
"The customer is happy that the store now carries jewelry. They appreciate the friendly and helpful staff and find the rings pretty.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tabitha Hamon,
"(Summary of customer review)
The staff was friendly and the atmosphere was nice. The reviewer wishes there were more displays of each item. They suggest researching online before going.
",New York,0,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Alice Lu,
"(Summary of customer review)
The customer made an online purchase and visited the store to see the products in person. They were impressed with the store's merchandise and found the staff to be very friendly.
",New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Gus Steiner,
"(The customer had another positive experience at the store. They appreciate the lovely items, nice space, and friendly staff. They plan to return soon.)
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Ursula Munnelly,
"(Summary of customer review)
The customer found the pieces to be high quality, dainty, and trendy. They also found the staff to be very helpful.
",New York,0,2024-06-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jennifer Hussain,
"Summary of customer review: The store was beautiful and the employees were kind. The customer had an easy and efficient piercing appointment.
",New York,0,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Emily To,
"(Summary of customer review)
The business recently started offering take-home options in addition to delivery, which the customer finds convenient. The customer also mentioned the staff was very helpful.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Carmen Chiu,
"(The customer was very pleased with the service. They had a necklace clasp replaced immediately and plan to return to purchase Christmas gifts.)
",New York,0,2024-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Fleming Meeks,
"(Summary of customer review)
The customer's hoops broke. The store quickly helped them order a new pair. They consider it their favorite jewelry store.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Eliza Ginsberg,
"(Summary of customer review)
The customer loved the boutique and its jewelry presentation. The staff was very friendly, and the customer plans to return.
",New York,1,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tess Bittle,
"(Summary of customer review)
The customer liked the Soho showroom. They preferred shipping to the store because DHL delivery requires a signature and they are not home during the week.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Paula Rondon,
"(Summary of customer review) The customer likes the store but wishes they had more items in stock. It's the customer's original favorite jewelry brand.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Rebecca Deckert,
Error processing review. Skipping.,New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jm Y,
"(Summary of customer review)
The customer has visited the store multiple times and appreciates the consistent kindness and helpfulness of the staff, even during busy periods.
",New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Zobel Belisario,
"(Summary of customer review)
The store is beautiful and the staff are welcoming. The ordering process is easy and the customer plans to return.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Emily Xiaoyue He,
"(Summary of customer review)
This store has great, affordable jewelry. Expect potential lines during weekend visits.
",New York,0,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Ashley Ascencio,
Error processing review. Skipping.,New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Drica Pinotti,
"(Summary of customer review)
The store is cute and makes trying on clothes easy before buying. Shipping is fast and the product prices are good.
",New York,0,2020-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Neg Tambe,
"(Summary of customer review)
The jewelry store is a nice boutique style. The staff are friendly.
",New York,0,2023-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Hans Buehler,
"(Summary of customer review)
The store had a pleasant and clean environment. The staff members were very kind and helpful.
",New York,1,2021-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jae Chung,
"(Summary of customer review)
The staff were not very approachable. The customer was unable to locate the item they were looking for.
",New York,0,2024-02-10 00:00:00,Mejuri,3,"43 Spring St, New York, NY",NY,Liat Peles,
"(Summary of customer review)
The customer loves the brand and finds the products to be of excellent quality.
",New York,0,2024-02-10 00:00:00,Mejuri,5,"43 Spring St, New York, NY",NY,Cele Mendez,
"(Summary of customer review)
The customer highlights the sales people as knowledgeable, pleasant, and efficient.
",New York,0,2020-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Yehudi Erlich,
"(The customer appreciated the kind staff and found the jewelry to be very nice.)
",New York,0,2022-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,Steve Bronder,
"Okay, I understand. Here's how I'll summarize and shorten customer reviews, focusing on the important information and presenting it in sentences:

**Example:**

**Customer Review:** ""I absolutely loved this product! It was exactly what I was looking for. The color was perfect, the size was just right, and it arrived super fast. However, the packaging was a little damaged upon arrival.""

**Summarized Output:**

(The customer loved the product, finding the color and size perfect. It arrived quickly, but the packaging was slightly damaged.)
",New York,1,2022-02-10 00:00:00,Mejuri,4,"43 Spring St, New York, NY",NY,최영준,
